group,time,att_diffdiff,se_traditional,event_time,att_no_covariate_recomputed,spatial_hac_se,hac_n_units,hac_n_pairs_used,hac_truncated,se_ratio_hac_to_traditional,ci_low_traditional,ci_high_traditional,ci_low_spatial_hac,ci_high_spatial_hac,t_traditional,t_spatial_hac,p_traditional,p_spatial_hac,sig_traditional,sig_spatial_hac
2002,2012,100.57958161108749,23.9671572664971,10,100.57958161108749,24.233938890084698,376399,50000000,True,1.0111311333514101,53.603953368753174,147.55520985342181,53.08106138652148,148.0781018356535,4.196558669545861,4.150360453877334,2.710012834979498e-05,3.319521000426003e-05,***,***
2002,2013,114.11184448234214,22.54933121625319,11,114.11184448234214,22.886936651658182,376399,50000000,True,1.014971860236886,69.91515529848589,158.3085336661984,69.2534486450921,158.97024031959216,5.0605423011433786,4.9858941901722185,4.180656919913142e-07,6.167589292136222e-07,***,***
2002,2014,-262.0382364698421,24.82892095121817,12,-262.0382364698421,25.557353397528466,376399,50000000,True,1.029338062968643,-310.70292153422974,-213.3735514054545,-312.1306491289979,-211.9458238106863,-10.553750482539026,-10.252948824316942,4.8809024494356236e-26,1.1478714723125304e-24,***,***
2002,2015,129.65329315224912,22.037843373043884,13,129.65329315224912,22.577726357075203,376399,50000000,True,1.024497995329783,86.4591201410831,172.84746616341513,85.40094949238173,173.9056368121165,5.8832114811578,5.742530983932292,4.023812391839281e-09,9.327180545001897e-09,***,***
2002,2016,-477.71470342324756,66.16916488520278,14,-477.71470342324756,67.57499072425028,376399,50000000,True,1.021245935950476,-607.406266598245,-348.0231402482501,-610.161685242778,-345.267721603717,-7.219596986784362,-7.069400947054996,5.214186970068717e-13,1.5560395550059808e-12,***,***
2002,2017,-1434.8370089839525,45.958576407998656,15,-1434.8370089839525,51.57844401250875,376399,50000000,True,1.1222811506305057,-1524.9158187436299,-1344.7581992242751,-1535.9307592484697,-1333.7432587194353,-31.220223103651936,-27.81854002102075,5.664189597256612e-214,2.5885535466209082e-170,***,***
2002,2018,-996.4581116970807,32.907411044558984,16,-996.4581116970807,36.2531171514851,376399,50000000,True,1.1016702925184783,-1060.9566373444163,-931.959586049745,-1067.5142213139914,-925.4020020801698,-30.280659586006486,-27.486136089576533,2.060694360422764e-201,2.571513111780104e-166,***,***
2002,2019,-693.3255627574985,27.89617481184482,17,-693.3255627574985,51.723990621819794,376399,50000000,True,1.854160685853517,-748.0020653887143,-638.6490601262826,-794.7045843762653,-591.9465411387316,-24.853786134976108,-13.404332388557403,2.3532943365855805e-136,5.703419601052709e-41,***,***
2002,2020,-1028.9618394319111,39.87812528848488,18,-1028.9618394319111,43.409428956207265,376399,50000000,True,1.0885523991455555,-1107.1229649973416,-950.8007138664808,-1114.0443201860774,-943.8793586777449,-25.80266328941576,-23.70364835874618,8.277382410053522e-147,3.3064876816272094e-124,***,***
2002,2021,-632.6871607633856,27.415196045583556,19,-632.6871607633856,29.30225441225175,376399,50000000,True,1.0688325687524014,-686.4209450127294,-578.9533765140418,-690.119579411399,-575.2547421153722,-23.077973241971698,-21.591757134524393,7.706604163529224e-118,2.1469321551022077e-103,***,***
2002,2022,-495.351630529249,27.625763525783164,20,-495.351630529249,29.444544942535227,376399,50000000,True,1.0658364216813263,-549.498127039784,-441.20513401871403,-553.0629386166181,-437.64032244187996,-17.930785155202557,-16.82320550363372,6.781522629616483e-72,1.6498525955124812e-63,***,***
2002,2023,132.2863974169083,62.67712010888175,21,132.2863974169083,62.89694801178953,376399,50000000,True,1.0035073070129243,9.43924200350007,255.13355283031655,9.008379313800816,255.56441552001579,2.1106010803799276,2.103224426598764,0.03480661473666704,0.03544615601508869,*,*
2002,2024,114.5927004863548,44.76424757182133,22,114.5927004863548,45.0675588251039,376399,50000000,True,1.0067757478285753,26.854775245585003,202.33062572712458,26.260285189151162,202.92511578355845,2.559915707339842,2.5426871007382683,0.010469755431296753,0.011000368891547433,*,*
2002,2025,135.17357261477633,40.08167828883995,23,135.17357261477633,40.36200205053075,376399,50000000,True,1.0069938129753626,56.61348316865002,213.73366206090265,56.06404859573607,214.2830966338166,3.3724529107957304,3.3490304184006363,0.000745018249205993,0.000810948919330623,***,***
2003,2002,-5085.867537975688,1784.576371188416,-1,0.0,0.0,365198,50000000,True,0.0,-8583.637225504983,-1588.0978504463924,-5085.867537975688,-5085.867537975688,-2.849901870318287,-inf,0.004373271943273019,,**,
2003,2003,241.16393871680907,138.58717039861912,0,241.16393871680907,138.2787096769501,365198,50000000,True,0.9977742476393607,-30.466915264484385,512.7947926981026,-29.862332250013083,512.1902096836312,1.7401606369705636,1.744042443556364,0.08183081530973653,0.0811516891070307,.,.
2003,2004,237.11228353342116,256.50878211401664,1,237.11228353342116,255.18442787699925,365198,50000000,True,0.9948370023587391,-265.6449294100514,739.8694964768938,-263.04919510549735,737.2737621723397,0.9243827114972857,0.9291800659862796,0.3552870927086663,0.35279577627581765,,
2003,2005,591.1784711523179,313.66791507304777,2,591.1784711523179,312.00311863457125,365198,50000000,True,0.9946924873138879,-23.610642390855674,1205.9675846954915,-20.347641371441682,1202.7045836760776,1.8847272632734617,1.8947838526086223,0.05946666956343969,0.05812104330733861,.,.
2003,2006,319.85748150427605,197.21137311807794,3,319.85748150427605,196.44922835248002,365198,50000000,True,0.9961353914150701,-66.6768098071567,706.3917728157088,-65.18300606658477,704.8979690751369,1.6219018023507459,1.6281941353842844,0.10482437558060216,0.10348372793193576,,
2003,2007,-703.7535306987468,146.62069889834686,4,-703.7535306987468,146.24323616592486,365198,50000000,True,0.9974255835959172,-991.1301005395067,-416.37696085798694,-990.3902735839595,-417.1167878135341,-4.799823871980476,-4.812212510808234,1.5880522854796285e-06,1.492685065314916e-06,***,***
2003,2008,-297.7111551144841,207.60607066889605,5,-297.7111551144841,206.76518373983185,365198,50000000,True,0.995949603369714,-704.6190536255203,109.19674339655216,-702.9709152445546,107.54860501558636,-1.4340195070176613,-1.4398514765865398,0.15156669621410562,0.14990942379613803,,
2003,2009,217.09146988465056,208.10608481420135,6,217.09146988465056,207.1033205145636,365198,50000000,True,0.9951814753493007,-190.79645635118408,624.9793961204853,-188.83103832389406,623.0139780931952,1.0431769454433368,1.048227857212867,0.2968663489863414,0.2945336387898424,,
2003,2010,147.3128994392301,218.3940495232725,7,147.3128994392301,217.39633513933288,365198,50000000,True,0.9954315862262845,-280.73943762638396,575.3652365048442,-278.78391743386237,573.4097163123225,0.674527990853213,0.6776236560971226,0.49997569634351785,0.4980103431025648,,
2003,2011,384.621816329339,268.505447105914,8,384.621816329339,267.21921241058044,365198,50000000,True,0.9952096513899541,-141.64885999825242,910.8924926569305,-139.12783999539863,908.3714726540767,1.4324544268095314,1.43934941226595,0.15201381173898543,0.15005154953901328,,
2003,2012,3796.544977600153,808.3973553128266,9,3796.544977600153,804.0928771961529,365198,50000000,True,0.9946752941627228,2212.0861611870127,5381.003794013293,2220.522938295693,5372.5670169046125,4.696384708150114,4.721525442233226,2.648065888114715e-06,2.34082342555168e-06,***,***
2003,2013,-14.683707500089383,147.59248224557297,10,-14.683707500089383,147.1371983005771,365198,50000000,True,0.9969152633110517,-303.9649727014124,274.59755770123365,-303.0726161692205,273.70520116904174,-0.09948818040513592,-0.09979602486444647,0.9207506720109792,0.9205062639957453,,
2003,2014,163.15752282581485,359.7552829920715,11,163.15752282581485,357.9381802185664,365198,50000000,True,0.9949490588202282,-541.9628318386453,868.2778774902749,-538.4013104025753,864.7163560542049,0.4535236327006506,0.4558259829286348,0.6501717299083576,0.6485151182922331,,
2003,2015,-96.04272852458249,148.515141081545,12,-96.04272852458249,148.09117053643217,365198,50000000,True,0.9971452705628172,-387.1324050444107,195.04694799524574,-386.3014227759895,194.21596572682458,-0.6466864443932248,-0.6485378444689573,0.5178348980712026,0.5166371418747441,,
2003,2016,-934.5586020801188,162.30707751137206,13,-934.5586020801188,162.26826358181404,365198,50000000,True,0.9997608611395563,-1252.6804740024081,-616.4367301578295,-1252.6043987004743,-616.5128054597633,-5.7579658041383865,-5.7593430868810875,8.513359523333761e-09,8.444191473666838e-09,***,***
2003,2017,-1666.932609519347,195.35804037420368,14,-1666.932609519347,195.7742236689498,365198,50000000,True,1.0021303617396495,-2049.834368652786,-1284.0308503859078,-2050.6500879104883,-1283.2151311282053,-8.53270541783884,-8.51456631153903,1.4296439184548692e-17,1.6721491623624758e-17,***,***
2003,2018,-1186.8051669178587,171.58987019431655,15,-1186.8051669178587,171.60846372010965,365198,50000000,True,1.000108360276583,-1523.1213124987191,-850.4890213369983,-1523.1577558092736,-850.4525780264438,-6.916522319026549,-6.9157729239597225,4.6286552313137285e-12,4.653192494845597e-12,***,***
2003,2019,-680.9350307205639,225.94230312173968,16,-680.9350307205639,229.15906915809512,365198,50000000,True,1.0142371127137808,-1123.7819448391738,-238.08811660195408,-1130.0868062704303,-231.78325517069743,-3.013756261277332,-2.971451373154217,0.0025803501848152906,0.0029639580692854273,**,**
2003,2020,-1386.9759639336653,156.76792968080687,17,-1386.9759639336653,156.96811480752686,365198,50000000,True,1.001276952034307,-1694.2411061080468,-1079.7108217592838,-1694.6334689564178,-1079.3184589109128,-8.847319517184854,-8.836036322627464,8.96464512729317e-19,9.917454594349898e-19,***,***
2003,2021,-814.7773610772244,165.22508150016807,18,-814.7773610772244,164.81468246114997,365198,50000000,True,0.9975161214308876,-1138.6185208175539,-490.936201336895,-1137.8141387010783,-491.7405834533705,-4.931317652740245,-4.943596947251852,8.167678995689107e-07,7.669418339810052e-07,***,***
2003,2022,-815.7624094716266,144.36868887153133,19,-815.7624094716266,144.23405769876524,365198,50000000,True,0.9990674489474245,-1098.7250396598279,-532.7997792834252,-1098.4611625612065,-533.0636563820467,-5.650549408241458,-5.65582375263516,1.5993582691622548e-08,1.5510056493443327e-08,***,***
2003,2023,171.01878470734792,395.1800410505981,20,171.01878470734792,393.21193494620906,365198,50000000,True,0.9950197229112159,-603.5340957518243,945.5716651665201,-599.6766077872219,941.7141772019177,0.43276169578982104,0.43492775653094834,0.6651879034656488,0.6636148666058086,,
2003,2024,-147.81643441657198,169.86066296398647,21,-147.81643441657198,169.33698266439671,365198,50000000,True,0.9969170007319423,-480.7433338259855,185.1104649928415,-479.71692043878954,184.08405160564556,-0.8702216972266954,-0.8729128870184514,0.3841792608265526,0.38271056149585825,,
2003,2025,-180.85534464352907,152.93256599081943,22,-180.85534464352907,152.50375426546236,365198,50000000,True,0.9971960731674194,-480.60317398553514,118.892484698477,-479.76270300383527,118.05201371677714,-1.1825822935213541,-1.1859074913573293,0.2369747333304759,0.23565883440973642,,
2004,2002,-1842.6897231223402,599.6623045285199,-2,-678.9383359751579,139.9096401204669,365146,50000000,True,0.23331404869690753,-3018.027839998239,-667.3516062464412,-2116.9126177584553,-1568.466828486225,-3.0728790340942664,-13.170570101786572,0.0021200440706806447,1.2961521557037528e-39,**,***
2004,2003,678.9383359751579,141.19407825959587,-1,0.0,0.0,365146,50000000,True,0.0,402.19794258635,955.6787293639658,678.9383359751579,678.9383359751579,4.808546819696496,inf,1.5203142388715777e-06,,***,
2004,2004,7.732605341898875,636.8198440435559,0,7.732605341898875,629.1781502324352,365146,50000000,True,0.9880002266220239,-1240.4342889834707,1255.8994996672686,-1225.456569113674,1240.921779797472,0.012142532011565262,0.012290009338439748,0.9903118992501814,0.9901942381481447,,
2004,2005,-55.71237509254496,275.51399086300387,1,-55.71237509254496,272.2675992656019,365146,50000000,True,0.9882169628219853,-595.7197971840326,484.2950469989426,-589.3568696531247,477.93211946803484,-0.2022125080400991,-0.20462359547305717,0.8397505951135243,0.8378662189356731,,
2004,2006,330.67611530335796,341.8125909286397,2,330.67611530335796,337.7229277988846,365146,50000000,True,0.9880353642952583,-339.2765629167758,1000.6287935234917,-331.26082318245585,992.6130537891718,0.9674193522391143,0.9791343378980681,0.33333443960581743,0.32751360715081723,,
2004,2007,-437.70627028222236,353.0128031107528,3,-437.70627028222236,348.97460512352,365146,50000000,True,0.9885607605399913,-1129.6113643792978,254.1988238148532,-1121.6964963243215,246.2839557598768,-1.2399161345570182,-1.2542639603454688,0.21500641545609492,0.20974607876572807,,
2004,2008,-196.68470367096427,496.9163325194271,4,-196.68470367096427,491.0447902485375,365146,50000000,True,0.9881840424903722,-1170.6407154090414,777.2713080671128,-1159.1324925580977,765.7630852161692,-0.3958105032969002,-0.4005433059811392,0.692244827797181,0.6887563935386788,,
2004,2009,217.65879468915188,414.69894019319145,5,217.65879468915188,409.70004883228876,365146,50000000,True,0.987945733937555,-595.1511280895033,1030.4687174678072,-585.353301022134,1020.6708904004379,0.5248597804174601,0.5312637753144394,0.5996806704854545,0.5952360041868472,,
2004,2010,-271.94630212850825,292.8682212807569,6,-271.94630212850825,289.3672068712515,365146,50000000,True,0.9880457688642524,-845.9680158387919,302.07541158177537,-839.1060275961612,295.2134233391447,-0.928562002866839,-0.9397965480224774,0.35311612127360664,0.34732192984030136,,
2004,2011,196.17290133970494,363.96298279312066,7,196.17290133970494,359.567882303696,365146,50000000,True,0.9879243200621783,-517.1945449348116,909.5403476142214,-508.58014797553926,900.9259506549491,0.5389913552038645,0.5455795998320411,0.5898928195483188,0.5853549504280109,,
2004,2012,833.4532787140276,601.0100972086694,8,833.4532787140276,593.6981258400181,365146,50000000,True,0.9878338626878133,-344.52651181496435,2011.4330692430196,-330.19504793240776,1997.101605360463,1.3867542036064238,1.4038334339270184,0.16551672609340728,0.16036845545976178,,
2004,2013,-395.83161576001294,207.69813141616132,9,-395.83161576001294,205.25727894026502,365146,50000000,True,0.9882480768639869,-802.9199533356891,11.25672181566324,-798.1358824829324,6.472650962906528,-1.9058024887421432,-1.9284656690553215,0.05667583593403409,0.05379723048581041,.,.
2004,2014,894.1391212216954,1153.0590273635123,10,894.1391212216954,1138.976735322922,365146,50000000,True,0.9877870154897536,-1365.8565724107889,3154.1348148541797,-1338.2552800112317,3126.5335224546225,0.7754495650289115,0.7850372123432263,0.4380740566631296,0.43243175088450947,,
2004,2015,-409.4352973115389,269.7690944871923,11,-409.4352973115389,266.5653241237474,365146,50000000,True,0.9881240274408194,-938.1827225064358,119.31212788335802,-931.9033325940838,113.0327379710061,-1.5177249939984412,-1.5359660850766435,0.12908374049227872,0.12454669851235664,,
2004,2016,-872.7997839795789,482.2011101803761,12,-872.7997839795789,476.6692669519059,365146,50000000,True,0.9885279334458585,-1817.913959933116,72.31439197395821,-1807.0715472053143,61.47197924615659,-1.8100327136391128,-1.8310385092807777,0.0702907142250365,0.06709479542193202,.,.
2004,2017,-1065.613006052315,768.3485320427422,13,-1065.613006052315,759.5365805088719,365146,50000000,True,0.988531309469099,-2571.57612885609,440.3501167514596,-2554.3047038497043,423.0786917450739,-1.3868875407613017,-1.4029778596553955,0.1654760576070363,0.1606234412651318,,
2004,2018,-1170.7135953532168,225.91607044405006,14,-1170.7135953532168,224.2240505815241,365146,50000000,True,0.9925104050402426,-1613.509093423555,-727.9180972828786,-1610.192734493004,-731.2344562134296,-5.1820731170302174,-5.221177622636716,2.1943315671525793e-07,1.7778891134339364e-07,***,***
2004,2019,-211.31410375348503,894.9363339859116,15,-211.31410375348503,885.0683515451151,365146,50000000,True,0.9889735369254191,-1965.3893183658715,1542.7611108589017,-1946.0480727819104,1523.4198652749405,-0.23612194044276183,-0.23875455876891513,0.8133380492153517,0.8112959080957188,,
2004,2020,-1709.196775180883,250.95024648132514,16,-1709.196775180883,249.05769308614,365146,50000000,True,0.9924584517380581,-2201.05925828428,-1217.3342920774858,-2197.3498536297175,-1221.0436967320486,-6.810898969601433,-6.862654005992635,9.699073081773388e-12,6.759280369244024e-12,***,***
2004,2021,-1137.1567927292504,281.1751724489533,17,-1137.1567927292504,278.27501091551187,365146,50000000,True,0.989685570357504,-1688.2601307291989,-586.053454729302,-1682.5758141236536,-591.7377713348471,-4.0443001521967545,-4.086449548552912,5.247965135442072e-05,4.38024680586909e-05,***,***
2004,2022,-1041.1560729918094,264.55785099966374,18,-1041.1560729918094,261.823292608863,365146,50000000,True,0.989663665695545,-1559.6894609511503,-522.6226850324686,-1554.329726505181,-527.9824194784379,-3.935457099676595,-3.976560154818575,8.30384971523331e-05,6.991931792207635e-05,***,***
2004,2023,-482.39231577962573,332.4347173720225,19,-482.39231577962573,328.5149271747375,365146,50000000,True,0.9882088422404499,-1133.9643618287896,169.17973026953825,-1126.2815730421112,161.49694148285982,-1.451088862177376,-1.4684030340059422,0.1467551175148689,0.14199477794973153,,
2004,2024,-709.6500836229729,209.692392765969,20,-709.6500836229729,207.33872343489492,365146,50000000,True,0.9887756093579373,-1120.647173444272,-298.6529938016737,-1116.033981555367,-303.26618569057894,-3.3842433397905416,-3.4226606196203653,0.0007137471502888165,0.000620114486854694,***,***
2004,2025,-409.0842725900935,407.90414295330066,21,-409.0842725900935,403.01860003603974,365146,50000000,True,0.9880228161403591,-1208.5763927785629,390.4078475983757,-1199.0007286607315,380.83218348054436,-1.0028931543284862,-1.015050602015667,0.3159124159397818,0.31008170701030213,,
2005,2002,430.39207800164957,234.9845223889076,-3,692.6591224729214,237.37822190125016,366209,50000000,True,1.010186626285032,-30.177585880609342,890.9617418839084,-34.86923692480076,895.6533929281,1.83157628266825,1.813106840865518,0.06701457304059406,0.06981534428214448,.,.
2005,2003,15.31733369620406,261.67844611067846,-2,707.9764561691253,129.9297859520784,366209,50000000,True,0.4965246006433553,-497.5724206807257,528.2070880731338,-239.34504676986958,269.9797141622777,0.058534945937906945,0.11788931678724927,0.9533225273706455,0.9061553581865943,,
2005,2004,-707.9764561691253,129.17959822249944,-1,0.0,0.0,366209,50000000,True,0.0,-961.1684686852242,-454.7844436530264,-707.9764561691253,-707.9764561691253,-5.480559360075605,-inf,4.239832331561192e-08,,***,
2005,2005,728.730486414727,167.45866630987,0,728.730486414727,167.5260584003275,366209,50000000,True,1.0004024401480232,400.5115004473818,1056.9494723820721,400.3794119500851,1057.081560879369,4.351703632144451,4.3499530364005885,1.3508377911835384e-05,1.3616669128919502e-05,***,***
2005,2006,666.9067407195721,150.40353100817555,1,666.9067407195721,151.04164023398573,366209,50000000,True,1.0042426479054902,372.11581994354805,961.6976614955961,370.86512586096006,962.9483555781842,4.434116248795521,4.415383331950284,9.24507344669582e-06,1.008311502595103e-05,***,***
2005,2007,-61.569240664231515,128.5847752265445,2,-61.569240664231515,129.17545123613704,366209,50000000,True,1.0045936698847266,-313.59540010825873,190.45691877979573,-314.7531250870601,191.61464375859708,-0.478822166588206,-0.47663267343019294,0.6320651458145372,0.6336237128492506,,
2005,2008,-307.33318153556263,116.34839581383154,3,-307.33318153556263,117.00625616129038,366209,50000000,True,1.0056542279148522,-535.3760373306725,-79.2903257404528,-536.6654436116918,-78.00091945943348,-2.641490494010118,-2.626638879137463,0.008254212345313988,0.008623279537115846,**,**
2005,2009,228.9056016966099,117.52079760707997,4,228.9056016966099,117.92650169452267,366209,50000000,True,1.0034521897034696,-1.4351616132668426,459.2463650064866,-2.2303416246545282,460.04154501787434,1.9477880201420588,1.9410870195197343,0.051440332822002784,0.05224772325305812,.,.
2005,2010,417.4224069901341,117.23280707793053,5,417.4224069901341,117.83702132717004,366209,50000000,True,1.0051539689639766,187.64610511739028,647.198708862878,186.46184518888083,648.3829687913874,3.5606279282611775,3.542370659821556,0.00036996901061578873,0.0003965478360641158,***,***
2005,2011,234.84240708315917,112.95466617742744,6,234.84240708315917,113.67913857475595,366209,50000000,True,1.0064138332823764,13.451261375401401,456.233552790917,12.031295476637496,457.6535186896808,2.0790854865107775,2.06583556162968,0.03760949383339271,0.038844009007978596,*,*
2005,2012,469.6424344261468,132.995049275426,7,469.6424344261468,133.54643803216777,366209,50000000,True,1.0041459344520403,208.97213784631185,730.3127310059817,207.89141588309798,731.3934529691956,3.5312775699909036,3.516697572368216,0.0004135575213322317,0.0004369513305331837,***,***
2005,2013,69.67450977624037,114.14968242503822,8,69.67450977624037,114.8786013799238,366209,50000000,True,1.006385641548887,-154.05886777683455,293.40788732931526,-155.48754892841026,294.836568480891,0.6103784810964799,0.6065055540310287,0.5416111195210617,0.5441790953623643,,
2005,2014,5.966831789885447,220.72940488342124,9,5.966831789885447,220.95699532106698,366209,50000000,True,1.0010310834560803,-426.66280178162015,438.5964653613911,-427.1088790394058,439.04254261917674,0.027032337594698103,0.02700449370799596,0.9784339417791451,0.9784561498790787,,
2005,2015,62.43714698761153,122.96919942531616,10,62.43714698761153,123.75066364422014,366209,50000000,True,1.0063549589861207,-178.58248388600813,303.4567778612312,-180.11415375505993,304.988447730283,0.5077462265299366,0.5045398961828331,0.6116313253363934,0.6138820337532664,,
2005,2016,-489.95135276145055,141.5970180595785,11,-489.95135276145055,142.52479040962274,366209,50000000,True,1.0065522026011444,-767.4815081582244,-212.42119736467674,-769.2999419643111,-210.60276355858997,-3.460181291072798,-3.437657065506345,0.0005398118243513013,0.0005867703084705391,***,***
2005,2017,-1112.1860898418465,293.8117792493912,12,-1112.1860898418465,294.6347860205869,366209,50000000,True,1.0028011360650626,-1688.0571771706532,-536.3150025130399,-1689.6702704421969,-534.7019092414962,-3.7853693023580544,-3.7747955863030214,0.0001534804821030971,0.00016013892390294454,***,***
2005,2018,-647.5193366654361,152.14102845905435,13,-647.5193366654361,153.09522487393698,366209,50000000,True,1.0062717889089294,-945.7157524451826,-349.32292088568954,-947.5859774183525,-347.4526959125196,-4.256046795685378,-4.229520138192567,2.0807317472812547e-05,2.3419031495095666e-05,***,***
2005,2019,-716.008237164902,114.29593284726485,14,-716.008237164902,122.93154220530333,366209,50000000,True,1.0755548263434567,-940.0282655455411,-491.98820878426284,-956.9540598872965,-475.0624144425075,-6.264511950059616,-5.82444687767053,3.7399488125044577e-10,5.730206059363151e-09,***,***
2005,2020,-1093.0047744738358,137.72861646099338,15,-1093.0047744738358,138.86943058109557,366209,50000000,True,1.0082830580123143,-1362.952862737383,-823.0566862102888,-1365.1888584127832,-820.8206905348885,-7.935930836736385,-7.870737065027093,2.089224181622017e-15,3.5255791305402302e-15,***,***
2005,2021,-525.6558290831217,137.65661785420187,16,-525.6558290831217,138.3338988705996,366209,50000000,True,1.0049200759611505,-795.4628000773573,-255.84885808888606,-796.7902708694969,-254.52138729674652,-3.818601947927173,-3.799906121165797,0.00013421011902415214,0.00014475091290279578,***,***
2005,2022,-613.7251995436084,111.67962255708964,17,-613.7251995436084,112.73868054810762,366209,50000000,True,1.0094830011668117,-832.617259755504,-394.8331393317127,-834.6930134178992,-392.75738566931744,-5.495408969795519,-5.44378554511928,3.8980598029659634e-08,5.216001216812259e-08,***,***
2005,2023,-119.50127876203072,118.37596534955608,18,-119.50127876203072,119.18663427252828,366209,50000000,True,1.0068482560676768,-351.5181708471606,112.51561332309919,-353.10708193618615,114.1045244121247,-1.0095062659818796,-1.002639930990777,0.31273189807487134,0.3160346221829149,,
2005,2024,-23.15196737658144,127.81879522652254,19,-23.15196737658144,128.5890109862572,366209,50000000,True,1.0060258411790666,-273.6768060205656,227.37287126740273,-275.18642890964554,228.88249415648266,-0.18113116569086063,-0.18004623566982547,0.8562646224952929,0.857116270437155,,
2005,2025,51.617930188754684,125.2231195325265,20,51.617930188754684,125.97115761060329,366209,50000000,True,1.005973641935046,-193.81938409499725,297.0552444725066,-195.28553872802775,298.5213991055371,0.41220766885101445,0.4097599098701137,0.6801872166602421,0.6819820775256094,,
2006,2002,-553.8514430462926,446.82695223822026,-4,507.2578310286798,406.87671620842514,365878,50000000,True,0.9105912572424768,-1429.6322694332043,321.9293833406191,-1351.329806814806,243.6269207222207,-1.2395211172288765,-1.361226683619268,0.21515257329816598,0.173442064095679,,
2006,2003,-981.8854347395331,427.102092500321,-3,-474.6276037108532,375.7198264931132,365878,50000000,True,0.8796955882224595,-1819.0055360401623,-144.765333438904,-1718.296294666035,-245.47457481303127,-2.2989478440422184,-2.6133447465475466,0.02150790113916729,0.008966080960770296,*,**
2006,2004,1071.6037897548608,442.56133715703413,-2,596.9761860440076,423.719862499907,365878,50000000,True,0.957426297610716,204.1835689270739,1939.0240105826479,241.1128592550432,1902.0947202546786,2.421367841661739,2.5290383684930418,0.015462222201317037,0.011437552303902204,*,*
2006,2005,-596.9761860440076,423.9373932853914,-1,0.0,0.0,365878,50000000,True,0.0,-1427.8934768833747,233.9411047953596,-596.9761860440076,-596.9761860440076,-1.4081706296715557,-inf,0.1590805508634471,,,
2006,2006,290.73948062468787,413.33512832204684,0,290.73948062468787,413.17980082420587,365878,50000000,True,0.9996242092984655,-519.397370886524,1100.8763321358997,-519.0929289907556,1100.5718902401313,0.7033989145925204,0.7036633447344822,0.48180718276885653,0.4816424527765048,,
2006,2007,-483.97284901233866,381.6352307746141,1,-483.97284901233866,381.57611647409556,365878,50000000,True,0.9998451026117307,-1231.9779013305824,264.032203305905,-1231.862037301566,263.9163392768886,-1.2681555841425003,-1.2683520485622286,0.20474239494309968,0.2046722575468512,,
2006,2008,-815.6432700523271,487.32345304774157,2,-815.6432700523271,487.1608126619154,365878,50000000,True,0.9996662578318178,-1770.7972380259007,139.51069792124633,-1770.4784628696812,139.19192276502702,-1.673720533972374,-1.6742793115799632,0.09418553625478206,0.09407571848493042,.,.
2006,2009,328.0566724540019,357.39476816889646,3,328.0566724540019,357.2281280608602,365878,50000000,True,0.999533736576811,-372.4370731570352,1028.550418065039,-372.1104585452841,1028.223803453288,0.9179112333814857,0.9183394214637869,0.3586653400936354,0.3584411948767638,,
2006,2010,527.3854551148904,675.0014526880682,4,527.3854551148904,674.6108092914494,365878,50000000,True,0.9994212702875481,-795.6173921537231,1850.388302383504,-794.8517310963505,1849.6226413261313,0.781310103874111,0.7817625330800861,0.4346201289451528,0.4343541438070297,,
2006,2011,-49.51935232710432,385.7637417437479,5,-49.51935232710432,385.6037176216052,365878,50000000,True,0.9995851758347756,-805.6162861448503,706.5775814906416,-805.3026388654505,706.2639342112418,-0.12836704689576203,-0.12842031874728424,0.8978585081377687,0.8978163522544178,,
2006,2012,158.54887940614856,449.98736547407776,6,158.54887940614856,449.78175628014566,365878,50000000,True,0.9995430778512737,-723.4263569230438,1040.524115735341,-723.0233629029369,1040.121121715234,0.35234073569846047,0.35250180157906785,0.7245827416897749,0.7244619676030383,,
2006,2013,-758.2243371054203,389.0579325018766,7,-758.2243371054203,388.90037532871673,365878,50000000,True,0.999595029017538,-1520.7778848090984,4.329210598257873,-1520.469072749705,4.02039853886447,-1.948872581082158,-1.9496621376735206,0.051310643232150066,0.051216401922946214,.,.
2006,2014,-1002.5049292134715,393.5637098852027,8,-1002.5049292134715,393.43467624150685,365878,50000000,True,0.9996721403918734,-1773.889800588469,-231.12005783847428,-1773.636894646825,-231.37296378011808,-2.547249413585132,-2.548084827678208,0.010857580085256006,0.010831612930779787,*,*
2006,2015,-808.6260719765854,402.05360512503444,9,-808.6260719765854,401.9069250858717,365878,50000000,True,0.9996351729289503,-1596.651138021653,-20.60100593151799,-1596.3636451448938,-20.88849880827695,-2.011239450831715,-2.01197347322098,0.04430017060121531,0.044222733348351854,*,*
2006,2016,-1146.7257266118254,394.994847862875,10,-1146.7257266118254,395.10744196182065,365878,50000000,True,1.000285052069805,-1920.9156284230603,-372.5358248005904,-1921.1363128569938,-372.3151403666569,-2.9031409721321695,-2.9023136616157026,0.00369440297423436,0.0037041745331907534,**,**
2006,2017,-147.31715454940377,684.0040968588576,11,-147.31715454940377,684.0674627191477,365878,50000000,True,1.0000926395917527,-1487.9651843927645,1193.330875293957,-1488.089381478933,1193.4550723801256,-0.21537466694414006,-0.2153547165711149,0.8294752194007056,0.8294907725868328,,
2006,2018,-1418.2195308908633,395.05600764122073,12,-1418.2195308908633,395.2638124846984,365878,50000000,True,1.0005260136270764,-2192.529305867656,-643.9097559140707,-2192.936603360872,-643.5024584208545,-3.58992017197433,-3.5880328178177603,0.00033077924578555663,0.0003331823599874605,***,***
